lat,lon,speed,heading,cross_track_km
30.82523,75.1687,43.0,302.2,0.029
30.82137,75.17753,24.0,311.7,0.007
30.80776,75.17086,22.3,188.0,0.032
30.81397,75.16294,34.3,333.8,0.026
30.8262,75.16837,33.7,23.3,0.009
30.81763,75.17228,34.2,40.8,0.004
30.83505,75.17888,43.1,214.8,0.013
30.81965,75.17013,28.1,127.5,0.014
30.81804,75.16193,31.4,167.1,0.018
30.81403,75.17205,20.2,118.1,0.007
30.81757,75.17251,45.1,145.7,0.022
30.81528,75.17309,25.3,296.2,0.018
30.82216,75.17896,25.5,213.7,0.012
30.82415,75.17975,25.2,359.0,0.008
30.81021,75.16685,22.8,283.3,0.013
30.80585,75.16667,22.2,98.5,0.007
30.80181,75.16328,23.8,95.2,0.016
30.82056,75.17719,17.1,120.9,0.016
30.80767,75.18319,21.7,303.6,0.018
30.79928,75.16908,43.6,9.8,0.033
30.81961,75.16967,33.9,82.9,0.014
30.83644,75.18333,35.4,325.8,0.025
30.81645,75.17564,37.4,230.4,0.017
30.82321,75.17509,42.7,81.7,0.013
30.81715,75.16207,13.8,78.9,0.014
30.81571,75.17703,18.2,310.5,0.014
30.82385,75.16417,21.6,321.8,0.018
30.81418,75.16253,24.2,92.2,0.005
30.81864,75.16883,25.6,151.4,0.0
30.81907,75.16691,24.4,300.5,0.022
30.81116,75.16983,29.8,277.6,0.024
30.82444,75.16007,28.3,293.0,0.022
30.8151,75.17927,22.2,186.6,0.017
30.81045,75.18062,10.6,328.2,0.023
30.82079,75.15602,20.1,117.3,0.022
30.80931,75.17943,23.6,56.4,0.023
30.81673,75.16512,26.0,255.1,0.006
30.81643,75.17846,19.0,194.2,0.004
30.82519,75.17105,24.1,307.7,0.011
30.8203,75.17183,19.0,29.2,0.015
30.8163,75.17012,27.0,303.7,0.013
30.82304,75.1813,19.4,105.6,0.004
30.82762,75.16168,21.2,235.7,0.032
30.82096,75.17646,17.5,14.4,0.012
30.81658,75.18041,26.8,219.4,0.017
30.80601,75.17733,21.1,258.2,0.027
30.80798,75.1902,35.3,132.8,0.008
30.81406,75.16737,31.2,77.5,0.01
30.81162,75.17926,27.4,193.5,0.011
30.815,75.17075,21.6,299.9,0.012
30.81695,75.18147,31.0,116.5,0.013
30.82074,75.17154,33.5,90.9,0.029
30.81594,75.1685,29.1,100.4,0.022
30.82039,75.18205,40.8,341.7,0.025
30.81702,75.16767,31.7,129.3,0.015
30.8007,75.1603,35.3,1.3,0.001
30.80899,75.16747,29.1,281.4,0.006
30.81535,75.17655,33.4,251.7,0.0
30.80682,75.18274,21.6,46.3,0.019
30.8213,75.17249,24.3,354.6,0.015
30.82875,75.18215,30.8,218.9,0.013
30.82625,75.16073,30.7,180.3,0.011
30.81479,75.16805,32.1,137.6,0.035
30.82843,75.16929,36.8,323.5,0.007
30.81769,75.17068,16.6,87.8,0.024
30.8138,75.17227,20.2,102.9,0.015
30.81159,75.17713,29.8,44.1,0.014
30.81408,75.16804,22.2,273.3,0.027
30.81339,75.17271,50.0,214.4,0.03
30.81786,75.17124,32.1,219.3,0.013
30.81778,75.16419,27.4,78.6,0.023
30.81652,75.17069,23.9,234.4,0.019
30.82,75.17045,24.2,275.6,0.015
30.82603,75.17028,28.2,128.8,0.017
30.8241,75.17185,28.9,288.5,0.008
30.80462,75.17221,24.3,125.6,0.012
30.79607,75.16814,25.8,272.9,0.009
30.82397,75.18178,38.8,12.1,0.024
30.81394,75.29779,0.0,198.4,0.538
30.8147,75.16583,30.0,349.0,0.002
30.80714,75.19384,17.3,353.2,0.008
30.80208,75.1633,32.3,101.4,0.017
30.82083,75.16077,40.4,158.9,0.01
30.82257,75.17748,39.0,22.7,0.015
30.81189,75.15498,33.9,314.4,0.014
30.79577,75.16972,39.4,204.7,0.035
30.81213,75.18877,28.4,138.6,0.021
30.81963,75.15924,33.0,40.6,0.02
30.80467,75.15574,22.6,340.8,0.001
30.71791,75.11808,85.0,190.9,0.919
30.81638,75.17879,38.6,101.9,0.01
30.82113,75.1806,23.3,126.1,0.007
30.81746,75.1675,21.1,97.5,0.007
30.73235,75.23448,85.0,216.7,1.132
30.82607,75.18272,26.2,334.8,0.002
30.81523,75.1859,33.2,308.4,0.024
30.81628,75.16963,24.4,165.7,0.014
30.80903,75.15319,41.7,297.5,0.01
30.81295,75.16503,17.7,152.3,0.015
30.80942,75.16819,38.0,90.8,0.027
30.81512,75.16953,21.9,354.0,0.015
30.83019,75.1701,13.6,109.4,0.02
30.80552,75.18055,29.9,116.5,0.007
30.80359,75.1818,26.0,356.3,0.009
30.82827,75.17023,19.1,48.2,0.019
30.81483,75.18039,14.5,273.8,0.034
30.81115,75.17446,27.9,336.9,0.029
30.82482,75.17212,35.8,184.2,0.021
30.81166,75.17885,32.7,0.9,0.017
30.83111,75.17218,28.5,135.0,0.029
30.82192,75.18806,31.8,40.2,0.023
30.8126,75.16009,27.8,149.8,0.008
30.83376,75.16748,16.6,284.4,0.004
30.81165,75.17059,16.6,157.9,0.018
30.82244,75.17512,26.4,155.5,0.003
30.81889,75.18174,26.7,200.4,0.006
30.82691,75.1714,34.8,209.4,0.008
30.82899,75.16022,34.1,308.3,0.012
30.81676,75.17834,32.8,111.0,0.012
30.81047,75.17764,25.8,295.8,0.012
30.82018,75.15607,17.0,203.7,0.023
30.81108,75.17157,31.3,108.2,0.012
30.83261,75.15888,32.2,106.2,0.011
30.81759,75.16628,8.9,130.0,0.002
30.81358,75.16438,21.3,224.2,0.025
30.81798,75.17807,22.5,83.1,0.008
30.80572,75.17253,28.9,331.3,0.004
30.80873,75.16132,21.6,207.0,0.017
30.8261,75.17864,27.7,331.2,0.007
30.81124,75.16013,26.3,16.7,0.01
30.80812,75.17424,26.7,123.3,0.018
30.82079,75.16509,22.3,8.2,0.012
30.82599,75.16867,22.9,98.0,0.038
30.82225,75.17563,19.4,310.3,0.014
30.82447,75.17577,31.0,13.2,0.021
30.81045,75.1823,32.6,157.0,0.004
30.80513,75.17094,21.8,42.3,0.006
30.82851,75.17405,40.2,150.1,0.004
30.81392,75.1681,25.5,302.0,0.005
30.81449,75.17306,40.2,224.3,0.019
30.82713,75.17512,22.9,265.2,0.025
30.82095,75.17081,11.8,125.7,0.018
30.82015,75.15717,31.2,340.0,0.013
30.83382,75.17425,30.0,255.3,0.009
30.81135,75.17452,28.3,151.8,0.026
30.82392,75.16616,22.9,153.5,0.036
30.81696,75.16132,27.7,330.7,0.016
30.81865,75.18341,23.9,207.5,0.024
30.82873,75.17553,25.6,254.3,0.018
30.82056,75.16977,34.7,150.1,0.023
30.82081,75.1625,29.5,80.5,0.003
30.82508,75.16503,32.9,260.5,0.01
30.81358,75.18202,26.1,218.8,0.019
30.80979,75.1727,25.3,180.5,0.027
30.80814,75.1672,18.8,224.6,0.007
30.80077,75.17568,25.0,75.0,0.005
30.83295,75.16508,1.4,285.8,0.01
30.80767,75.18361,23.3,341.3,0.025
30.81473,75.18242,27.3,320.8,0.001
30.81429,75.16787,32.5,115.7,0.003
30.81896,75.16657,25.9,146.2,0.017
30.82303,75.15065,30.8,291.0,0.014
30.82338,75.15975,10.6,214.2,0.021
30.81184,75.16088,27.5,197.2,0.003
30.81516,75.17268,14.6,333.6,0.012
30.73305,75.1919,95.0,193.0,0.586
30.81451,75.16084,26.5,185.4,0.003
30.82936,75.16935,38.2,15.1,0.03
30.82043,75.17564,31.0,25.0,0.004
30.82238,75.17582,28.1,2.7,0.023
30.8218,75.1564,27.8,328.8,0.011
30.82589,75.17057,22.3,147.0,0.004
30.81795,75.16053,23.6,168.7,0.01
30.80613,75.17881,31.4,304.3,0.02
30.8197,75.17787,16.9,219.3,0.015
30.81129,75.16442,32.7,219.4,0.026
30.81227,75.16547,24.9,106.8,0.029
30.82119,75.16791,34.6,300.2,0.003
30.82641,75.15358,35.7,59.7,0.002
30.81667,75.17429,14.6,19.1,0.002
30.81897,75.16942,23.3,69.0,0.006
30.83012,75.17936,21.2,96.4,0.026
30.81843,75.16281,13.5,101.6,0.021
30.83731,75.16665,19.7,241.4,0.01
30.83903,75.16147,95.0,78.4,1.372
30.80241,75.16357,32.9,243.6,0.029
30.82253,75.16214,43.3,32.8,0.034
30.81955,75.17957,34.6,53.0,0.018
30.82682,75.16601,22.1,183.2,0.012
30.82189,75.17259,24.9,331.9,0.018
30.81539,75.16855,32.7,309.4,0.024
30.80671,75.16144,31.5,348.8,0.017
30.81483,75.17025,23.4,234.2,0.022
30.8097,75.17639,15.9,243.3,0.019
30.81186,75.16194,50.0,225.0,0.003
30.82121,75.17807,26.9,224.2,0.006
30.82986,75.1648,25.4,53.0,0.012
30.81966,75.16774,28.9,195.7,0.026
30.80693,75.17585,26.1,139.0,0.007
30.82006,75.16629,29.0,159.3,0.02
30.82607,75.1719,38.3,188.5,0.018
30.81162,75.16908,27.0,46.2,0.031
30.81543,75.17263,18.7,129.4,0.015
30.84668,75.30418,110.0,22.8,1.049
30.81022,75.15696,24.3,352.7,0.021
30.82169,75.17653,39.4,42.7,0.036
30.81553,75.1799,37.4,93.1,0.022
30.81986,75.16432,28.9,320.9,0.007
30.8094,75.16965,17.8,173.8,0.004
30.813,75.17396,18.2,48.8,0.005
30.82228,75.17715,28.1,138.3,0.035
30.90493,75.07718,95.0,41.7,0.36
30.83032,75.16451,25.0,72.1,0.008
30.8133,75.16894,24.2,18.7,0.013
30.8183,75.17723,23.3,157.8,0.012
30.82396,75.19159,27.8,290.4,0.031
30.80515,75.16978,8.9,210.9,0.005
30.80241,75.16034,19.2,218.3,0.027
30.80429,75.17482,23.0,72.2,0.016
30.8266,75.18217,37.7,123.8,0.027
30.81209,75.17246,21.5,304.3,0.031
30.83697,75.16435,29.4,31.6,0.016
30.81199,75.17926,29.8,308.9,0.012
30.81798,75.17691,38.4,174.1,0.016
30.82884,75.16339,38.1,301.4,0.014
30.83255,75.17465,27.5,114.5,0.002
30.83299,75.17958,24.2,122.0,0.031
30.82617,75.18106,22.7,270.6,0.017
30.82469,75.17107,26.1,282.6,0.003
30.82124,75.16874,24.5,82.7,0.006
30.82273,75.18142,32.4,350.2,0.008
30.81209,75.16192,31.4,30.4,0.023
30.80995,75.17511,32.7,24.7,0.009
30.81647,75.16064,38.1,214.4,0.01
30.81514,75.18012,42.9,260.2,0.02
30.81287,75.16954,29.0,345.9,0.01
30.82207,75.18175,36.8,145.8,0.02
30.82414,75.17553,25.2,9.1,0.016
30.81721,75.16181,37.5,217.0,0.014
30.82832,75.183,36.5,104.3,0.001
30.80737,75.18401,36.1,155.9,0.007
30.81495,75.17866,28.8,175.8,0.021
30.81077,75.16551,22.7,23.2,0.008
30.80157,75.16915,16.8,175.0,0.027
30.81584,75.17276,27.7,153.5,0.038
30.81553,75.16597,40.3,256.5,0.022
30.82861,75.18514,25.5,232.4,0.03
30.82155,75.17275,34.3,66.7,0.022
30.80831,75.14997,34.8,74.2,0.01
30.83133,75.17431,25.7,90.4,0.017
30.82627,75.16881,38.5,64.4,0.035
30.82116,75.171,4.7,236.6,0.01
30.81469,75.16865,18.2,358.0,0.005
30.80882,75.17806,20.7,234.8,0.004
30.81352,75.18056,21.4,218.4,0.013
30.82521,75.17386,30.7,147.6,0.005
30.83158,75.16889,30.3,112.5,0.032
30.82885,75.17127,31.2,328.0,0.017
30.81259,75.17176,32.8,348.8,0.025
30.80754,75.16518,20.4,178.8,0.012
30.81763,75.17623,18.3,104.5,0.004
30.80235,75.17528,31.2,277.2,0.002
30.81909,75.18392,23.0,47.7,0.006
30.81532,75.18164,15.4,275.6,0.018
30.81277,75.16611,35.8,294.8,0.02
30.80374,75.17816,39.2,45.0,0.021
30.82061,75.16399,40.5,351.7,0.0
30.81224,75.17717,29.5,354.8,0.015
30.80714,75.16747,33.0,337.2,0.005
30.79352,75.16341,39.0,178.6,0.019
30.81628,75.17384,22.9,88.6,0.02
30.83068,75.1502,36.9,209.5,0.003
30.82979,75.15759,30.2,151.2,0.025
30.80177,75.08098,0.0,74.1,0.909
30.81168,75.17226,29.5,152.5,0.023
30.82025,75.16865,38.4,239.0,0.013
30.88388,75.10686,95.0,25.5,0.427
30.81891,75.16506,16.1,120.0,0.013
30.82263,75.17473,39.6,6.4,0.007
30.82632,75.17625,20.4,269.8,0.018
30.8157,75.17147,38.0,230.6,0.004
30.81487,75.18085,27.3,22.6,0.004
30.80948,75.17478,37.4,347.3,0.017
30.80988,75.16562,37.1,8.1,0.015
30.81469,75.16936,31.4,212.4,0.009
30.81944,75.16038,32.1,279.5,0.002
30.82381,75.17073,31.4,283.6,0.018
30.81007,75.1805,11.9,12.3,0.005
30.82844,75.17708,28.9,326.3,0.014
30.81433,75.18282,19.1,330.6,0.033
30.81633,75.16918,29.4,202.1,0.022
30.81052,75.18237,18.9,173.5,0.001
30.79711,75.17005,18.5,16.2,0.002
30.82357,75.18337,40.8,202.3,0.017
30.82239,75.17143,36.6,147.4,0.001
30.81425,75.17726,28.0,278.2,0.005
30.81704,75.1834,29.5,145.4,0.02
30.81967,75.05803,110.0,246.1,0.508
30.804,75.17335,32.6,36.5,0.02
30.81227,75.18191,22.6,47.9,0.018
30.82285,75.17054,35.9,50.3,0.014
30.80647,75.16103,26.0,16.4,0.008
30.81885,75.18874,24.6,194.9,0.02
30.80565,75.16784,28.2,285.8,0.03
30.82023,75.17287,23.3,219.7,0.01
30.81621,75.18085,30.6,207.0,0.005
30.80358,75.16673,23.7,245.0,0.004
30.82582,75.16354,31.7,122.3,0.006
30.81062,75.17363,37.7,130.3,0.017
30.81002,75.15726,22.2,113.1,0.006
30.8181,75.1693,27.0,256.4,0.019
30.82569,75.17356,31.7,58.2,0.021
30.80837,75.16944,24.5,4.7,0.003
30.81699,75.15925,31.7,214.6,0.005
30.81993,75.18435,32.4,339.3,0.016
30.82204,75.17243,36.7,219.4,0.014
30.81791,75.18305,23.2,281.9,0.02
30.81356,75.16952,20.5,242.2,0.014
30.80988,75.16456,25.5,179.1,0.028
30.81719,75.17375,20.3,258.6,0.012
30.80792,75.16987,32.5,296.7,0.005
30.79313,75.16218,18.7,80.9,0.004
30.81999,75.18336,46.7,121.0,0.022
30.78804,75.27069,95.0,80.5,1.41
30.7976,75.15688,28.1,162.8,0.021
30.80842,75.18223,34.9,318.6,0.021
30.82145,75.16757,14.9,124.3,0.005
30.83296,75.16674,48.2,134.8,0.004
30.81667,75.15748,23.3,309.7,0.005
30.81068,75.18553,27.0,185.5,0.007
30.81504,75.16128,13.2,192.8,0.011
30.8275,75.17207,31.9,309.9,0.025
30.81133,75.1789,19.1,176.6,0.027
30.81011,75.17497,28.8,245.4,0.012
30.81264,75.17112,23.6,30.8,0.012
30.80887,75.15799,19.4,64.3,0.008
30.81748,75.16512,21.6,145.6,0.016
30.8295,75.1731,29.8,178.1,0.017
30.81908,75.1653,17.7,347.7,0.023
30.81448,75.17323,22.0,349.4,0.023
30.81417,75.17705,33.3,306.4,0.008
30.92465,75.124,85.0,113.6,1.089
30.82356,75.16179,31.8,347.1,0.029
30.81588,75.18917,20.7,248.2,0.011
30.80235,75.1943,0.0,141.5,0.406
30.84204,75.17159,28.3,252.6,0.012
30.81889,75.18032,25.2,5.9,0.017
30.81049,75.19052,35.2,52.6,0.004
30.81309,75.16009,29.7,298.7,0.004
30.82569,75.1698,35.3,232.4,0.022
30.82224,75.0642,110.0,131.1,1.398
30.80499,75.17314,38.6,180.2,0.015
30.82385,75.17452,26.7,325.9,0.003
30.81115,75.17129,20.2,227.4,0.015
30.82245,75.14059,95.0,143.3,1.484
30.82514,75.1552,13.4,43.3,0.032
30.81292,75.17459,22.1,105.7,0.012
30.82675,75.18324,23.0,352.2,0.002
30.81704,75.16687,48.1,157.5,0.023
30.82332,75.17512,42.5,169.9,0.012
30.82038,75.15905,40.0,179.5,0.024
30.80973,75.17526,25.4,318.3,0.018
30.81135,75.16845,47.4,217.4,0.006
30.82474,75.1655,30.9,249.7,0.016
30.81382,75.16552,35.8,140.2,0.028
30.81327,75.16845,29.4,10.5,0.014
30.80886,75.17466,27.6,335.2,0.005
30.81989,75.1611,26.0,341.7,0.001
30.833,75.16842,26.3,341.7,0.007
30.80796,75.17127,32.9,339.7,0.011
30.81669,75.16281,30.9,293.5,0.023
30.8278,75.18597,27.7,246.5,0.004
30.81586,75.16477,40.1,304.0,0.031
30.82012,75.16624,4.3,216.2,0.002
30.808,75.16377,32.1,48.4,0.038
30.81993,75.18599,33.7,140.8,0.032
30.815,75.17602,37.2,349.7,0.016
30.82439,75.16411,27.5,126.4,0.001
30.842,75.2116,95.0,312.4,0.749
30.82547,75.12931,0.0,33.6,0.337
30.82114,75.17366,39.9,120.3,0.002
30.81911,75.16884,25.6,126.3,0.018
30.81806,75.1656,30.1,18.6,0.007
30.81367,75.1743,41.4,42.9,0.008
30.81921,75.16724,11.0,69.5,0.013
30.75219,75.23303,95.0,301.6,1.152
30.81785,75.16145,39.7,22.8,0.036
30.82704,75.18389,36.7,107.5,0.01
30.80845,75.17071,32.2,3.7,0.019
30.82562,75.17399,24.4,250.4,0.016
30.82704,75.17827,20.9,223.3,0.019
30.81556,75.16656,23.3,232.2,0.019
30.79953,75.17851,40.4,134.8,0.024
30.81164,75.14994,23.0,75.0,0.018
30.82688,75.16584,28.8,259.3,0.017
30.81632,75.16421,22.0,292.0,0.016
30.80851,75.16157,34.7,49.9,0.014
30.81246,75.16988,23.7,175.3,0.006
30.82322,75.17469,27.2,89.5,0.014
30.82087,75.17722,14.5,60.5,0.017
30.81459,75.17353,15.1,264.4,0.019
30.81357,75.16627,28.1,193.7,0.017
30.81337,75.17455,17.4,77.8,0.013
30.80912,75.17259,44.8,111.6,0.014
30.82942,75.17909,11.5,348.0,0.009
30.81392,75.17782,21.6,305.5,0.018
30.82624,75.17184,28.1,316.8,0.013
30.88252,75.07429,95.0,165.6,1.319
30.82449,75.16638,19.2,224.6,0.025
30.81305,75.1672,20.3,135.6,0.008
30.81973,75.16908,20.1,28.0,0.021
30.81631,75.17374,25.7,144.4,0.015
30.80927,75.17732,43.6,213.8,0.035
30.81909,75.17119,28.6,103.4,0.013
30.80707,75.17173,37.5,305.3,0.022
30.826,75.17275,32.1,54.4,0.015
30.81278,75.16747,36.9,132.2,0.001
30.81811,75.1642,5.6,45.0,0.01
30.81877,75.15756,25.6,145.7,0.024
30.81443,75.16604,38.5,14.3,0.011
30.82119,75.17539,23.4,98.1,0.007
30.8127,75.16598,42.1,144.3,0.015
30.82347,75.1697,39.9,172.1,0.004
30.80573,75.17533,24.2,195.7,0.016
30.81751,75.17577,24.0,99.0,0.031
30.83201,75.16296,19.9,188.3,0.023
30.8085,75.17958,23.0,183.2,0.03
30.81108,75.18062,18.1,113.8,0.009
30.82061,75.16256,31.4,298.9,0.014
30.81794,75.16501,16.4,196.4,0.005
30.81931,75.18113,32.8,119.6,0.008
30.82041,75.17043,33.0,341.0,0.006
30.82158,75.15384,14.7,304.2,0.002
30.82538,75.1604,40.4,353.7,0.029
30.81978,75.16961,32.1,249.2,0.006
30.81457,75.1623,34.0,136.2,0.029
30.82188,75.16829,21.9,101.1,0.027
30.8317,75.17186,33.0,238.8,0.02
30.81544,75.1833,37.0,353.1,0.004
30.8087,75.16928,27.2,225.6,0.001
30.7458,75.1569,95.0,317.4,1.442
30.81554,75.18303,28.4,118.5,0.021
30.79912,75.18307,37.1,146.5,0.015
30.82328,75.17388,30.3,326.3,0.005
30.81222,75.15589,32.7,272.5,0.026
30.81578,75.17529,14.6,353.3,0.032
30.73643,75.25063,95.0,278.9,0.461
30.81802,75.17095,22.1,161.5,0.016
30.82218,75.18556,21.2,191.2,0.0
30.81302,75.17848,42.0,324.2,0.011
30.8206,75.17615,26.3,198.6,0.02
30.81442,75.18029,20.0,91.9,0.019
30.82241,75.17427,25.1,156.8,0.01
30.82142,75.15166,17.6,185.9,0.012
30.80902,75.16761,39.5,34.8,0.011
30.82519,75.18118,22.4,267.8,0.012
30.81221,75.16514,32.2,39.4,0.019
30.82296,75.16981,38.8,145.8,0.005
30.81944,75.16324,24.0,289.7,0.014
30.83121,75.18587,32.3,168.3,0.018
30.81471,75.18505,19.8,303.1,0.009
30.81371,75.16453,47.6,123.1,0.01
30.81634,75.17278,35.5,344.7,0.01
30.81407,75.16616,26.5,75.4,0.01
30.72496,75.23304,110.0,13.8,0.982
30.80357,75.17568,27.1,314.1,0.016
30.80807,75.17809,25.3,270.8,0.006
30.80796,75.17426,43.6,83.5,0.022
30.8241,75.19508,18.2,354.5,0.012
30.83018,75.16338,29.1,180.8,0.034
30.86234,75.05308,0.0,342.4,1.119
30.69768,75.16548,95.0,181.8,1.133
30.81706,75.15906,27.1,169.9,0.013
30.8258,75.15966,27.1,161.7,0.019
30.76655,75.0727,85.0,120.6,1.454
30.81841,75.16422,32.9,192.1,0.007
30.8243,75.16396,31.4,162.9,0.021
30.82051,75.17575,3.7,13.2,0.006
30.76001,75.1484,85.0,93.8,1.302
30.82451,75.17016,14.8,76.7,0.01
30.79487,75.17875,33.2,312.3,0.006
30.82192,75.16547,39.8,215.6,0.021
30.81127,75.16948,20.6,274.9,0.031
30.80185,75.17453,25.9,344.5,0.019
30.82059,75.15607,23.2,231.9,0.028
30.82749,75.15252,37.9,353.7,0.032
30.8154,75.17437,28.8,112.2,0.006
30.82412,75.17554,41.8,67.1,0.024
30.8294,75.18811,31.3,145.2,0.0
30.82702,75.17286,29.9,169.5,0.019
30.82962,75.17816,28.5,322.3,0.014
30.82244,75.17004,34.5,201.6,0.027
30.8171,75.17398,14.1,105.2,0.027
30.80368,75.18494,28.7,267.3,0.021
30.81453,75.15461,27.4,182.1,0.018
30.80975,75.17491,33.8,58.4,0.02
30.83387,75.18868,26.5,207.7,0.016
30.81509,75.17386,19.7,328.1,0.014
30.81749,75.1848,28.1,303.3,0.029
30.82091,75.16657,19.3,211.3,0.031
30.81685,75.17134,12.6,135.7,0.014
30.83006,75.17187,33.8,31.3,0.017
30.81152,75.15386,32.6,169.1,0.016
30.81806,75.16225,31.7,270.7,0.001
30.81056,75.16282,38.4,129.7,0.012
30.80594,75.17818,22.7,84.8,0.031
30.81161,75.17858,16.6,335.3,0.008
30.8162,75.17419,27.4,295.8,0.036
30.81307,75.17819,25.2,229.8,0.027
30.81096,75.17029,21.3,49.2,0.019
30.80525,75.18122,27.4,52.2,0.021
30.81584,75.17167,23.1,37.2,0.006
30.80446,75.17206,13.3,221.9,0.012
30.82258,75.16948,24.5,41.6,0.029
30.81716,75.17708,18.9,303.3,0.009
30.80484,75.16823,29.9,357.5,0.026
30.81403,75.17941,22.8,131.9,0.001
30.81048,75.16254,36.9,163.3,0.003
30.81905,75.16281,40.8,256.2,0.034
30.82722,75.1771,33.4,337.4,0.015
30.8015,75.17089,15.6,321.9,0.01
30.82863,75.18382,0.0,20.7,1.432
30.81522,75.17872,40.6,60.9,0.027
30.82187,75.16674,28.2,271.7,0.024
30.81821,75.17,38.6,248.0,0.009
30.81048,75.18279,23.6,48.0,0.012
30.81395,75.18391,13.1,180.7,0.018
30.90084,75.07019,110.0,281.1,1.169
30.78693,75.25272,110.0,78.8,0.622
30.81667,75.18145,16.1,313.7,0.017
30.83171,75.16401,28.0,19.1,0.018
30.81601,75.16434,28.3,281.6,0.028
30.81083,75.1528,23.9,221.7,0.023
30.80439,75.18498,24.5,113.5,0.0
30.80207,75.16469,28.6,259.5,0.013
30.80383,75.17059,23.5,281.7,0.006
30.81864,75.16432,16.6,336.2,0.021
30.82057,75.17716,29.7,132.4,0.024
30.80385,75.16859,36.6,247.0,0.016
30.82366,75.16116,35.0,216.9,0.012
30.81264,75.17513,21.5,189.1,0.016
30.81767,75.16013,18.0,320.5,0.017
30.8294,75.1649,25.7,1.1,0.009
30.82367,75.15474,40.5,101.6,0.003
30.81435,75.16021,33.2,193.8,0.006
30.80937,75.17303,33.6,64.2,0.028
30.79929,75.15588,35.1,326.8,0.02
30.81075,75.15975,31.4,233.1,0.019
30.81481,75.17158,29.0,172.0,0.028
30.8086,75.16725,33.3,293.3,0.002
30.81545,75.18754,23.6,162.3,0.002
30.81711,75.18627,16.7,201.1,0.019
30.8147,75.16466,33.8,1.0,0.018
30.8113,75.17606,37.9,131.7,0.002
30.81785,75.17759,19.1,50.0,0.019
30.82004,75.16682,34.6,248.3,0.011
30.80778,75.15964,41.4,172.4,0.007
30.82779,75.1715,28.0,108.6,0.012
30.81571,75.17022,21.5,168.4,0.009
30.81665,75.16811,29.0,75.5,0.009
30.82217,75.17514,23.6,333.0,0.008
30.81837,75.16559,23.1,19.4,0.021
30.82413,75.16238,31.5,311.6,0.013
30.8188,75.17247,15.2,184.1,0.021
30.8116,75.17469,16.4,222.8,0.01
30.81939,75.16219,28.2,108.9,0.007
30.80735,75.17902,27.8,348.0,0.021
30.81737,75.15744,30.7,101.5,0.012
30.81623,75.16698,43.0,212.0,0.023
30.81484,75.16954,28.8,357.6,0.003
30.81547,75.16651,32.8,317.2,0.022
30.80145,75.16708,20.2,193.1,0.009
30.81211,75.18657,34.1,356.5,0.008
30.81724,75.16479,23.8,252.5,0.025
30.81778,75.19113,28.6,75.1,0.027
30.80828,75.1751,27.1,146.0,0.025
30.82663,75.17234,36.3,120.4,0.035
30.80957,75.17541,17.5,123.8,0.028
30.82426,75.19184,9.7,273.8,0.007
30.78002,75.07106,85.0,210.3,1.074
30.81133,75.16264,31.7,13.7,0.011
30.8307,75.16556,29.2,315.9,0.035
30.80695,75.17186,37.9,106.8,0.026
30.82385,75.15779,31.5,358.9,0.013
30.8245,75.17178,23.5,343.5,0.024
30.81114,75.18515,9.4,338.6,0.003
30.82764,75.17281,26.1,292.0,0.018
30.8145,75.16926,36.2,79.4,0.006
30.81881,75.16665,24.9,191.7,0.002
30.81858,75.17879,28.2,80.7,0.023
30.81543,75.16499,31.4,93.5,0.024
30.82299,75.18637,19.9,219.9,0.02
30.82285,75.18707,33.0,14.7,0.013
30.80251,75.17365,41.1,349.0,0.002
30.82693,75.17151,26.6,330.7,0.003
30.8032,75.17985,19.0,137.1,0.005
30.82476,75.18036,27.5,185.6,0.013
30.6757,75.03262,110.0,167.8,0.675
30.80777,75.16739,30.7,317.6,0.026
30.81321,75.16102,31.6,247.9,0.001
30.80765,75.17487,41.4,100.1,0.008
30.8157,75.13447,95.0,160.9,0.567
30.81404,75.1608,31.3,154.4,0.01
30.82274,75.16796,21.1,345.4,0.021
30.8157,75.06839,110.0,63.1,0.957
30.82767,75.16441,15.8,32.2,0.014
30.812,75.17601,26.4,317.0,0.028
30.81483,75.16573,25.6,322.8,0.016
30.80303,75.16919,30.4,313.8,0.011
30.81005,75.15858,23.0,184.0,0.021
30.82422,75.1731,28.7,237.5,0.026
30.82942,75.17125,25.3,202.8,0.018
30.80663,75.16577,25.3,25.0,0.022
30.81176,75.17009,28.6,214.5,0.014
30.81629,75.17304,28.3,4.9,0.014
30.81874,75.16508,34.1,117.0,0.016
30.81002,75.15979,27.0,335.6,0.007
30.81989,75.18604,25.2,109.5,0.009
30.81271,75.16653,26.6,338.3,0.029
30.79104,75.09483,0.0,90.0,0.407
30.82087,75.17969,25.1,113.2,0.031
30.7316,75.25114,85.0,226.2,0.568
30.81301,75.16164,20.7,274.2,0.001
30.85368,75.19434,95.0,180.5,0.322
30.81579,75.16594,24.9,317.6,0.016
30.81354,75.16729,26.0,14.5,0.013
30.92688,75.1913,85.0,332.0,1.194
30.82929,75.16259,30.2,70.7,0.029
30.82099,75.17127,14.3,318.3,0.025
30.81414,75.1598,36.3,144.3,0.01
30.82208,75.17917,33.1,299.8,0.011
30.81383,75.17204,18.1,241.8,0.021
30.82588,75.17498,9.8,63.3,0.024
30.79877,75.24084,0.0,330.5,0.656
30.81564,75.16866,26.1,88.4,0.013
30.82008,75.1739,48.6,87.9,0.009
